Date,Price,Open,High,Low,Vol.,Change %
"Aug 15, 2016",567.0,569.1,575.0,559.3,33.77K,-0.37%
"Aug 14, 2016",569.1,584.6,585.8,559.9,33.07K,-2.66%
"Aug 13, 2016",584.6,587.1,590.1,582.8,19.30K,-0.43%
"Aug 12, 2016",587.1,587.8,591.1,582.2,25.50K,-0.12%
"Aug 11, 2016",587.8,590.9,599.2,585.4,39.83K,-0.52%
"Aug 10, 2016",590.9,585.3,600.5,580.9,49.57K,0.97%
"Aug 09, 2016",585.3,589.2,591.2,581.1,25.97K,-0.68%
"Aug 08, 2016",589.2,590.8,594.2,585.4,24.88K,-0.27%
"Aug 07, 2016",590.8,586.5,596.0,580.9,26.20K,0.75%
"Aug 06, 2016",586.5,574.7,596.7,565.3,25.38K,2.05%
"Aug 05, 2016",574.7,576.2,580.0,565.8,27.89K,-0.27%
"Aug 04, 2016",576.2,566.4,584.9,559.5,44.82K,1.73%
"Aug 03, 2016",566.4,513.4,573.1,514.1,85.93K,10.32%
"Aug 02, 2016",513.4,607.0,613.8,471.4,130.91K,-15.42%
"Aug 01, 2016",607.0,621.9,627.9,603.5,66.66K,-2.39%
"Jul 31, 2016",621.9,654.7,654.9,621.4,62.89K,-5.02%
"Jul 30, 2016",654.7,655.4,657.5,652.1,19.35K,-0.11%
"Jul 29, 2016",655.4,654.1,657.4,651.0,27.04K,0.20%
"Jul 28, 2016",654.1,654.5,658.0,650.8,28.11K,-0.06%
"Jul 27, 2016",654.5,654.4,659.1,646.0,29.89K,0.02%
"Jul 26, 2016",654.4,654.0,657.8,643.5,49.39K,0.06%
"Jul 25, 2016",654.0,659.3,662.5,651.1,34.38K,-0.80%
"Jul 24, 2016",659.3,655.2,664.2,651.0,29.82K,0.63%
"Jul 23, 2016",655.2,651.1,658.2,648.0,29.89K,0.62%
"Jul 22, 2016",651.1,664.6,669.4,645.7,65.90K,-2.03%
"Jul 21, 2016",664.6,664.4,666.5,657.8,32.17K,0.03%
"Jul 20, 2016",664.4,671.1,672.3,659.5,37.56K,-1.00%
"Jul 19, 2016",671.1,670.4,673.2,663.6,30.40K,0.11%
"Jul 18, 2016",670.4,676.3,680.4,664.6,42.58K,-0.88%
"Jul 17, 2016",676.3,660.7,680.9,660.1,46.84K,2.37%
"Jul 16, 2016",660.7,664.2,665.4,655.7,20.39K,-0.53%
"Jul 15, 2016",664.2,657.3,667.5,656.5,35.83K,1.06%
"Jul 14, 2016",657.3,661.2,661.9,646.3,48.20K,-0.59%
"Jul 13, 2016",661.2,670.6,672.0,656.0,62.96K,-1.40%
"Jul 12, 2016",670.6,646.7,673.2,644.6,66.59K,3.69%
"Jul 11, 2016",646.7,647.1,657.5,640.0,45.94K,-0.06%
"Jul 10, 2016",647.1,651.8,652.0,636.8,29.26K,-0.72%
"Jul 09, 2016",651.8,662.8,663.5,620.7,96.01K,-1.65%
"Jul 08, 2016",662.8,635.3,663.4,630.2,75.89K,4.33%
"Jul 07, 2016",635.3,672.7,676.2,605.0,153.61K,-5.57%
"Jul 06, 2016",672.7,663.7,678.4,662.2,47.05K,1.36%
"Jul 05, 2016",663.7,675.2,679.2,657.3,54.64K,-1.70%
"Jul 04, 2016",675.2,661.6,679.0,644.0,63.91K,2.04%
"Jul 03, 2016",661.6,698.1,701.5,644.6,99.27K,-5.22%
"Jul 02, 2016",698.1,674.6,700.5,671.5,67.38K,3.48%
"Jul 01, 2016",674.6,670.0,685.1,661.1,92.23K,0.68%
"Jun 30, 2016",670.0,636.5,673.0,631.2,88.20K,5.26%
"Jun 29, 2016",636.5,644.9,645.9,621.8,80.22K,-1.29%
"Jun 28, 2016",644.9,644.7,659.3,634.3,76.66K,0.04%
"Jun 27, 2016",644.7,625.4,650.3,615.2,99.81K,3.08%
"Jun 26, 2016",625.4,663.5,665.2,609.9,88.93K,-5.74%
"Jun 25, 2016",663.5,656.9,688.1,640.8,100.46K,1.01%
"Jun 24, 2016",656.9,620.8,687.4,616.4,196.69K,5.81%
"Jun 23, 2016",620.8,590.6,629.5,539.3,261.74K,5.13%
"Jun 22, 2016",590.6,667.4,677.8,586.6,202.32K,-11.51%
"Jun 21, 2016",667.4,734.0,732.2,626.0,248.08K,-9.07%
"Jun 20, 2016",734.0,761.0,764.6,717.4,112.29K,-3.56%
"Jun 19, 2016",761.0,753.8,765.1,740.4,60.45K,0.96%
"Jun 18, 2016",753.8,743.9,776.0,727.1,120.53K,1.33%
"Jun 17, 2016",743.9,761.2,771.9,704.2,215.87K,-2.27%
"Jun 16, 2016",761.2,690.8,769.7,687.4,229.57K,10.20%
"Jun 15, 2016",690.8,685.1,695.1,670.5,78.62K,0.82%
"Jun 14, 2016",685.1,700.1,702.5,654.7,135.65K,-2.13%
"Jun 13, 2016",700.1,666.5,718.2,652.8,216.73K,5.03%
"Jun 12, 2016",666.5,591.6,683.8,592.8,217.38K,12.67%
"Jun 11, 2016",591.6,577.9,592.6,576.3,42.22K,2.37%
"Jun 10, 2016",577.9,574.7,579.3,571.1,45.50K,0.56%
"Jun 09, 2016",574.7,580.5,580.7,569.3,48.61K,-1.00%
"Jun 08, 2016",580.5,575.6,582.4,567.8,49.60K,0.86%
"Jun 07, 2016",575.6,583.6,591.3,543.6,84.69K,-1.37%
"Jun 06, 2016",583.6,574.9,586.7,571.7,63.68K,1.51%
"Jun 05, 2016",574.9,572.0,583.6,567.8,64.52K,0.52%
"Jun 04, 2016",572.0,567.0,592.7,560.9,87.41K,0.87%
"Jun 03, 2016",567.0,537.1,573.7,534.3,106.25K,5.57%
"Jun 02, 2016",537.1,537.4,541.5,530.5,52.88K,-0.06%
"Jun 01, 2016",537.4,528.9,542.3,521.3,72.41K,1.60%
"May 31, 2016",528.9,532.3,546.9,513.2,114.08K,-0.63%
"May 30, 2016",532.3,516.0,544.2,512.8,77.53K,3.14%
"May 29, 2016",516.0,524.2,548.0,493.2,152.57K,-1.56%
"May 28, 2016",524.2,474.0,531.8,467.0,150.17K,10.58%
"May 27, 2016",474.0,453.3,479.2,452.7,135.68K,4.58%
"May 26, 2016",453.3,449.8,454.3,447.7,37.72K,0.78%
"May 25, 2016",449.8,446.1,451.2,445.4,37.72K,0.82%
"May 24, 2016",446.1,443.7,447.9,442.0,33.22K,0.55%
"May 23, 2016",443.7,439.6,445.0,438.2,35.90K,0.93%
"May 22, 2016",439.6,443.6,444.2,436.9,28.74K,-0.91%
"May 21, 2016",443.6,442.1,445.2,439.7,23.00K,0.35%
"May 20, 2016",442.1,442.7,447.8,435.4,48.43K,-0.12%
"May 19, 2016",442.7,454.2,455.2,441.1,59.39K,-2.55%
"May 18, 2016",454.2,453.3,456.6,452.4,32.61K,0.21%
"May 17, 2016",453.3,454.9,456.3,451.7,34.63K,-0.36%
"May 16, 2016",454.9,458.1,459.6,450.7,36.60K,-0.71%
"May 15, 2016",458.1,456.4,460.3,455.0,21.20K,0.37%
"May 14, 2016",456.4,455.4,457.7,453.6,20.36K,0.23%
"May 13, 2016",455.4,454.4,457.2,451.5,32.39K,0.22%
"May 12, 2016",454.4,452.5,455.3,448.4,49.19K,0.43%
"May 11, 2016",452.5,449.4,456.1,449.6,39.97K,0.70%
"May 10, 2016",449.4,460.4,462.1,446.8,59.99K,-2.41%
"May 09, 2016",460.4,457.9,464.2,455.4,48.42K,0.56%
"May 08, 2016",457.9,458.5,460.2,454.9,27.60K,-0.13%
"May 07, 2016",458.5,459.6,460.6,454.6,30.97K,-0.24%
"May 06, 2016",459.6,448.1,461.5,445.7,68.43K,2.56%
"May 05, 2016",448.1,445.8,449.2,444.4,41.89K,0.51%
"May 04, 2016",445.8,450.3,450.9,444.2,39.44K,-0.99%
"May 03, 2016",450.3,444.2,451.5,441.5,49.75K,1.37%
"May 02, 2016",444.2,452.2,453.9,440.2,73.85K,-1.78%
"May 01, 2016",452.2,448.5,454.2,447.5,21.75K,0.83%
"Apr 30, 2016",448.5,455.0,456.9,446.6,35.31K,-1.42%
"Apr 29, 2016",455.0,448.5,456.3,445.2,44.85K,1.45%
"Apr 28, 2016",448.5,447.0,450.1,433.9,81.94K,0.33%
"Apr 27, 2016",447.0,466.0,467.9,444.6,90.81K,-4.08%
"Apr 26, 2016",466.0,461.7,468.9,459.2,67.56K,0.92%
"Apr 25, 2016",461.7,457.6,466.2,451.8,81.66K,0.91%
"Apr 24, 2016",457.6,450.1,461.8,447.9,74.43K,1.66%
"Apr 23, 2016",450.1,445.3,451.5,443.1,42.36K,1.08%
"Apr 22, 2016",445.3,449.3,450.2,441.9,49.71K,-0.90%
"Apr 21, 2016",449.3,441.2,450.8,439.5,63.13K,1.85%
"Apr 20, 2016",441.2,434.9,442.9,432.5,74.36K,1.43%
"Apr 19, 2016",434.9,427.7,436.1,426.8,45.68K,1.69%
"Apr 18, 2016",427.7,426.3,429.1,424.4,32.58K,0.34%
"Apr 17, 2016",426.3,430.0,430.6,423.8,25.59K,-0.88%
"Apr 16, 2016",430.0,428.7,432.0,426.8,29.02K,0.32%
"Apr 15, 2016",428.7,424.0,429.5,423.3,54.12K,1.10%
"Apr 14, 2016",424.0,423.5,425.4,421.8,30.66K,0.13%
"Apr 13, 2016",423.5,424.7,426.6,421.4,38.09K,-0.30%
"Apr 12, 2016",424.7,421.4,426.7,420.7,57.71K,0.79%
"Apr 11, 2016",421.4,420.3,422.4,418.1,36.39K,0.28%
"Apr 10, 2016",420.3,418.0,421.6,416.7,23.30K,0.53%
"Apr 09, 2016",418.0,417.7,418.9,412.4,29.43K,0.09%
"Apr 08, 2016",417.7,420.1,423.5,415.5,46.95K,-0.58%
"Apr 07, 2016",420.1,421.3,422.0,417.9,36.06K,-0.27%
"Apr 06, 2016",421.3,422.1,422.8,419.5,32.67K,-0.19%
